#hayabusa_pos_X	Y	Z	itokawa_pos_X	Y	Z	earth_pos_X	Y	Z	hayabusa_distance
2003-05-30T12:00:00	-60102129.2165	-133380741.1306	-59683837.3093	223608323.5344	82648152.8011	29826440.5283	-55236967.0960	-129583586.1319	-56180088.9755	 527.0402
2003-05-30T13:00:00	-60013709.7406	-133427159.9285	-59706811.5193	223594261.3947	82715291.8744	29856777.7469	-55138789.4479	-129619775.0992	-56195782.6754	 527.0878
2003-05-30T14:00:00	-59925290.2646	-133473578.7264	-59729785.7293	223580171.5278	82782420.6900	29887111.2629	-55040584.4262	-129655899.8375	-56211448.5278	 527.1356
2003-05-30T15:00:00	-59836870.7887	-133519997.5243	-59752759.9393	223566053.9403	82849539.2411	29917441.0730	-54942352.0829	-129691960.3288	-56227086.5245	 527.1836
2003-05-30T16:00:00	-59748451.3127	-133566416.3222	-59775734.1492	223551908.6387	82916647.5213	29947767.1742	-54844092.4697	-129727956.5553	-56242696.6573	 527.2318
2003-05-30T17:00:00	-59660031.8368	-133612835.1201	-59798708.3592	223537735.6295	82983745.5240	29978089.5634	-54745805.6388	-129763888.4992	-56258278.9184	 527.2803
2003-05-30T18:00:00	-59571612.3608	-133659253.9180	-59821682.5692	223523534.9193	83050833.2427	30008408.2374	-54647491.6419	-129799756.1425	-56273833.2994	 527.3289
2003-05-30T19:00:00	-59483192.8849	-133705672.7159	-59844656.7791	223509306.5144	83117910.6708	30038723.1931	-54549150.5311	-129835559.4676	-56289359.7926	 527.3778
2003-05-30T20:00:00	-59394773.4089	-133752091.5138	-59867630.9891	223495050.4216	83184977.8017	30069034.4275	-54450782.3584	-129871298.4569	-56304858.3897	 527.4269
2003-05-30T21:00:00	-59306353.9329	-133798510.3117	-59890605.1991	223480766.6472	83252034.6290	30099341.9373	-54352387.1758	-129906973.0925	-56320329.0829	 527.4762
2003-05-30T22:00:00	-59217934.4570	-133844929.1096	-59913579.4090	223466455.1977	83319081.1461	30129645.7195	-54253965.0354	-129942583.3570	-56335771.8641	 527.5257
2003-05-30T23:00:00	-59129514.9810	-133891347.9075	-59936553.6190	223452116.0797	83386117.3464	30159945.7710	-54155515.9893	-129978129.2329	-56351186.7255	 527.5755
2003-05-31T00:00:00	-59041095.5051	-133937766.7054	-59959527.8290	223437749.2998	83453143.2234	30190242.0886	-54057040.0895	-130013610.7025	-56366573.6591	 527.6255
2003-05-31T01:00:00	-58952676.0291	-133984185.5033	-59982502.0390	223423354.8643	83520158.7706	30220534.6692	-53958537.3882	-130049027.7486	-56381932.6571	 527.6756
2003-05-31T02:00:00	-58864256.5532	-134030604.3012	-60005476.2489	223408932.7798	83587163.9815	30250823.5097	-53860007.9375	-130084380.3538	-56397263.7114	 527.7260
2003-05-31T03:00:00	-58775837.0772	-134077023.0991	-60028450.4589	223394483.0529	83654158.8495	30281108.6071	-53761451.7897	-130119668.5006	-56412566.8143	 527.7766
